hack_license,total_idle_time
42A1275A90A82DDE4C26C844A1D15BC6,4356600
42A6868ECEEA6725A4931D9B5B525335,2785860
4364839F141A56536B2EEC3B96D8E670,4195269
436E233ECDB5F8422272055E47A1A6AD,1314923
437E323263D72797F2870D24C2F9E89D,3439380
43BDC6B7EBD4A2709E896CA4AC1190FA,3128511
43DEE35AF6AFB7913A33183C0F43BBEF,1128648
4421B28FDBCF908AD3FF8BB2937AC2E4,3322380
443019E054A6E605A1196A8D4C4855B1,3171480
44D27B20E3AFF08F42AB35A0167D92CD,93053
44D41C8D67B1DAFB5986FBDFAD558E45,518729
44ECB723FF09D59FF22C4CFEB3F6252B,2993629
44EF6F70A64E7691707CF4EE43CFF61B,2348880
455ECD84FFC9C6391F366A67276AEC63,2303700
4594C0EE914488E2152CD5590A98CA05,4695240
45C23B2C37E173E4B31F12DF24A0F9EF,3606300
45E144586EDA865E22D71C1CBF31024B,50564
45F2982721A8F485792B375CB119197C,173141
45FE073CC36228DCED325EC93CAC82A4,4463700
467EA18887D2138E496913099C4A87DA,2083962
46B940238716FB43C75F76DFDE7B9B59,3255096
46BB1EEED216E50F2B1A022C83D330E1,72417
4730133940936109005C808BA72A3AD2,3479855
4760DCD09DF2077BEB845D35EFC2E898,120
47621A5D69BAC4FC889B16A9A1FD6485,5158203
47A3401393D4D10A3C1E58A0C02D5C03,3034440
4805F8FDFC2E453E9811A3C6CB42FA7D,4279286
483509737D8684E2150D4FBE008E4A3F,6980
48904C3579CAFCA72F005604DCBEC4FE,2986675
491B5E625769503033009FDCEBAACA95,1478760
49C07BABB9243AF0CB6CDF687C1D6E7B,4961280
4A3A86CE4463B3F9BCED5D16E0668F2B,4892043
4A400A1C1506AB94CD7CA9C4C89ED429,2862240
4A5C679EC7D02FB50AC279752F713938,3899762
4ABAFE1B0720C11CDB4670EEF5A70385,5660760
4B6FC8F57EB5F66DB930CB9A81D76E85,4065085
4BA1E62B7563568AC25DEE4F0065210E,2015382
4BB61985C755BF1BC0901D9E15052AC1,5061840
4BCF96CCB6C35AA09430A1557468AC82,4232263
4C21B8D3AFE2DB018412199EFE80DFAB,4303516
4CBD3BE182A2EA4C56CF89690EFC2097,978937
4CC16B1BA0E1E3ACF7C017403C647224,4633982
4E80FF17595AE521D90B556EA605D10A,124513
4EABAE0C0F2E2EA0D64B86DCD551703D,9794280
4ECFDAEE19F3D0A0060F8ACBB6D94244,4222440
4EE997154A5CFBB139D28471DBA284B8,48480
4F2AE6DEFC4028A1C4F55322E5703070,126720
4F8F3F44D35C7F986E05943C8F159A7A,3494040
4FBA5553088189F7E130CCEC93001B40,8319420
4FD3711314E21CF0B99286A3DD7C2271,3787093
4FDE3D99D2EB32990958955A088DFF6E,4267020
4FE4E91D4FC263DAB2FC172E7A11128A,470584
5001F85616895485509A9DE173837A16,3195711
502F7F633DAB311F9ED479F9353325A0,290690
525F889C331228ED10124B21F21E3B50,4286520
5264AC4B8696F349080DC3492ADFB69C,5349420
526AA20931A6E5EAD2EC676B1AC8B1DD,3536823
526E093B8E7454EC85A38EA6327803C3,2854380
52CA6B9E8EEF82AA0D1461FB19A9505B,824580
532C0C7D085F1B208AFA9A8D2263219A,9180
53C4C55016FE8671A2CE155A13AA4212,4397129
54154DE0D3020763C521D39D66C83D58,847436
5485176B167FB05C99EDFD4A606F22AD,1510770
552C35C3877F233BED6E191072A9C220,3768420
556246491055F221FAF2F0BF86EA33C5,4769482
5565FF3D8991F4E5F141996B2FB96C35,4092761
560D1F43614D49C562D5EDA198423921,3773340
5649057646D8A96D95C2CD5C846D22D4,4847453
566B251D531FD70BF47DDBEB23FA9D2C,306337
56A8AAA9146D3289B9B936E3BE6B2238,4684800
56C059D09AE82256E5FE4EFDB73029C8,2313484
56EE4751F6081BBEBB6812E7051CACB6,5114918
572B04CDE58BBFE848A2B7F5A87AC8B3,4360095
578CC7ABCED093E88ED25C5E317AFC11,5847900
5812A05E5DCDD4DDAD378AC278857A76,3351007
58D0FF581F27EE1211CB8E19517FDD1D,3564967
58ED950A0FC2967819D3E2211B871A00,2902020
592B606A15C9F399EF72482E282120A8,2584500
59A32B69453C9E2EAAFC4C822A914DC9,1374078
59A6A3F201C122CCA690D8D1B76F96DC,317880
59B78263C747A8E700845DCF160BFAB0,3124714
5A0DBEC9A16DB78134EB222061E69D9A,3922920
5A13414A6EC5B7639DCC3FB0478C3F17,191139
5A14B7ED4F5015C9C4DF045133A44C8D,2738193
5A90C527364DBA5C420C1C7A55ADFD80,1600860
5AD7291E0903E2EBD7F39F01C7F33652,3938559
5AF9E591B4933792B4254DDE9EC6FBDD,3180624
5B045CCD415461D51EB5FE531BD7A6D3,255818
5B060C0C6997327838F2E08C4F82231B,2658646
5B4DE82D5F9E48BBD1A4B6DF6C46C378,5272727
5B5290FC664ACF5CF0100480775C78B0,1332396
5BAD1BF60E26F0671BE8FBAF5E697477,3598990
5C20E1FDBC505221CAE1FB8BBFCC096A,489311
5C390C0DBFE461117CD3C46E06D57612,4199755
5C4CEA204D47960A1E02E6C4EE481B39,20811
5CF78D8DF56143D5B1948C75290F30DC,5705400
5D3BA068222EC8DC9852EF2C0F2989A5,3448740
5DC4CD9ACFE51E4B85AD3A31B4A26029,1256619
5DCDB62647FFF1B84C84D16696FE0E55,3656052
