hack_license,total_idle_time
868C7C54241C1DCD14576E5ABE9358EB,738664
833BC5FF7C4130B9573214A89E107CD8,736883
5403BEF884BCE629B039FAA36D8FA689,736560
6F2FA4ED36FAC6911404DC0A1EA4EA03,736080
DCCC631C854F3733D2BA1293C395A939,735940
5C47BD038AFA648A8DE1968A86A06A81,735840
26F1C20354D225C9AD8823683CD41F5E,734850
AE41CFA624B75BFE81CC8238175D5074,734280
917A9745A1EC777DDDA01CB3E9B524FF,734210
566CD8578CA97A8037605B5C5C54A848,733954
4596E3BE5E73AE100A1E1222F90428DA,733348
3F03F3880E981476F0D47A94D59FAD7D,733319
5D7EB0CFCDAEF6939192726592CE4B2C,733200
E8BD33FAF31C98E52D1E45A60216113B,733119
2DD7FAF255712113577C35B1665EA595,732870
C96CCAD7D1835DDC41AD14999D32E0B3,732322
02E5B82F0263F1955C2E76E5B62D68DC,731040
6768B89BF676853CE23BBC71220AC24F,730320
36AED61C77804FE66F47B43C9FACD5C2,729897
87719F953B9FB2100DB78DC758FAA63E,729751
94EA7FFB4D3CC500AC7E68DB7CA3C8A0,729089
3AA395182ED9B76DEB9C85273A478507,726360
3C1BBDEA84C6BF2B166483B676D362C1,725760
BBC79E268414803DDD0D86CA72772BE0,724498
A12D0BD80032D6655E8A882D31AB0F3A,724380
918A87823001B0E2A859B978BC0DFD18,724375
75994990A1C546795A430B5EE51ABDD8,724179
5C245CD790226BCF06CA8D4067966F74,723407
BD8E2DD55049A8062D2779C292CF8C99,723349
4BF9D113DC767EA4977F1126896B1F61,722700
06412E6997A167A5065D584C844C2B98,722414
1EA086FD0093CEB2484DAE4B54C3E5D0,721620
040F2BD4CE4EA71F2DC7E6946EF4E33C,720867
277FBD83043156AEDD05F42BD3D69F6F,720070
7526E0FF55D30F8DCC7004323AAC065A,719268
14E670BFB5C14F59E22E9971565A4F9B,719238
C0E932FBD674C4AA7EE8AB2C2FAB7B73,718320
CCF62CE81226C96A028907DBBF36720D,718308
D4622B78427BBBF04552BF22E4C14483,717840
7ACE11CA97F1C7992865FFD774DA2D97,717541
097CA0DEB62B1B7E7D9B5B5341A6061F,717504
BB363EA77C35E89EA4DE0E3B9AA5F230,717420
71A8F0391A6199ED634708D1649C946F,715948
5A2889B971B2406922F79FE3B0DD858F,714950
D83EB42F1477D7CFC7E31C1188D9CAF6,714877
83D985C7A125A5DC540A0B073877D396,713210
3C8F345D592A20D2EB34EE331573ABD5,713100
733EDC75957C58931F08042319E8DBD1,712260
F08475503249508C43C71F9330683C5A,711900
23136BE5807472CABCBE5DE057A4EC29,711889
B5DE74A823BB95ECDE15EDFBDCA10272,711474
D3B2DEC5DB78D91D9AFADA53B3B521B5,711410
18B482A398101BA9A4AE3925BD8619B5,711300
A7395D0E08127A7F61D874E1CBCBA6EB,709537
8B668D24986CEC5AFDFAAF59253D8AB0,709480
3210751878F1A59576FE3E2E0310F62D,708674
56C6F22DD0CD627ADDEBC8515C630DD6,708537
5087E9DD2B3C8D1A9A5D4B1D2829BB42,708490
C5F9BE62CC79BB4CC69827E4875D6789,707982
184C793E747B0B85C32EAA6790CF6CFC,707820
8EC333279D1A8F0B9198A9616857DFBF,707400
4C9B1381FFCF30D718F0CD7DC565973E,707220
702CC5154287B4211705B6C03203B64C,706726
89065559A079804BEB3C119F8520E734,706380
BA4D880C654B34679BA9AE1BDD36E073,706260
8B638872E3D808C7755F5D3488E75F8E,706094
7E067DE1285A69DB5C4E994B9090B613,706023
31767C925963B3A01618E6767D022392,705720
F2F04A2CE645D280A3E559C1BAEA7E6B,704275
86F26260BD3C70FACFAE02C1C57FAC38,704271
1E1AD3B2468217D8DC3AA257392CED76,703948
952CF2A2975BFD2A7B9A341A885BE7CE,703380
FF0687D264FD797E37C4B0590A8A9A9D,702840
4FAB0549D7D189B149423277E18A7DD0,702135
91AA76D2C5053E7436415826FAB4F18F,702120
7A54ECC6C62180E64AE04FC97D00BEF2,700860
13D6DE52BE5096296106B9B67B99DD66,700353
42055DD1DAB9CEE3003903E36423251C,700200
716AF3AEAF1DFC2C2493CEA7F86E4EF9,700154
0C27D30FED772BFEEBA3100CA6EF8CC6,699720
0B8160F2AEFEC731C92FF4E6CAC015A1,699540
A50A3CD9D942598A17E8EEA8646B686C,698540
B768581391FAFDE7A2FDA4DFE00A5F2C,698238
3F5A7FEF1FA7E8B999FF6C38050E003B,697980
042C370CFB95342FCAB42E03F7593BAF,697942
F51B73F4B5309D25D41FFEC4CFFB8C3B,697572
6479DA277D3669AF8E210D6EAD10AAEA,697560
4CD007A9C0E4E8006CD99E3638B912AB,697214
9C7560A4C618B9E5219FE4F8BE4F7DE0,696994
EBF0D935CE57D4DC87516DF395637770,695940
C5DC32CDE1B4B5A2A0F16029B62A3A10,695793
5FD63DEA2E64FF63F9CFD28BA1994D63,695220
3FBD175B621091B8CC4B7E1187539579,695033
85C3BEF166DF2AE555F5BE3424987776,694891
91DC8FCF190C4287DEE20BBC0929BE0F,694740
2CADA416808E1568D7CFB5BA45D7984D,694654
C7043E5A0FDFFB841C6C1D63608250C3,694620
EC76A96868976606B0818A0D8D8ED681,694500
7541E66430A5AEA6F211D0AD9B776DCD,694077
FE46523D6F2986D4189A1609CB83E622,693720
BB4DCD2FD883B6EB067A2887295CE7BC,693660
D853E24CD308E610D650356604F24972,693360
E47154156A597240416835E84DC8CFDB,693284
EAEFF350F3781E7264BC98563B8DE05B,691767
70A8612010ED51BF10E8E9188161BF5E,691594
B4A86569C6724CC64B2C5677F299B6EF,691303
D81FBE410A23B496B8BC2E6185CE11B8,691260
C8D781DA7AF74F6F4D3406B904CAC483,691080
DC9FE4E2492B37C4FAC022B06EBCD732,690152
578F6C3C9960BD47D3A260F85DEF667F,689940
A13C624D680FADCFBB3DAD9E275A46D8,689054
2C6758D56C47BC44469893AB602F2184,688661
EA847BE41E5B30128E2C2AB3867CB9BD,688440
EDF51D6BD8F36C0FF4A981EE7C397ACF,688140
2AF7F12032B8E5F4B193EDD98F603B6F,687480
4C30D84893514085F5DFF6CF1206C5FD,687420
5C805D5E970A457B06E29263C14F4C05,687180
CEE884FD082E4D26C5F22B7A0DBD643A,686880
6D9E76103D11CB0AF0A09861A0D9D46D,686857
CB5CF859D3AB9BE2B1A54A6D2E72DA91,686797
A4127248C571FFD2379164B54D7A2F3B,686313
B3E13B5DC7838148D2914B5BCB8FA594,686274
1659FF8E4DC20B6E1AECDDE3F7830E29,686220
1B1471D62C198E15246227E9A13D47D0,686220
FFF5AD65C673251C1F275CF5B43EC414,686136
D4A47EF26E59A4853CB4DE8E56BFBCD4,685560
023C14834FE74DC7CE72901D63571136,685260
F6059D594329F75E1CCF25C30276454D,685120
4FDEF6AEE7709B581E9F1A31CB1A384F,684720
DD3A3D0FD92AD2A9167DD99A924E271B,684718
BCD39780EB8A2C38D520229B06CF093B,684698
4C41D9F8071DC7FA9A526ADACD6DAD77,684600
DDBD7514C510AA145E5DC1EE7AC6521E,684057
446AA9E3B75040370AC4C9EFD7B606BF,684000
9147B07885B849EC777B2402218B0A90,683940
5AF50319971B89590768AC72E8FB52ED,683877
9AEA67761EC0A415CCDB45035E81022C,683516
17F7BB84D9F47C02A2B2E120A57FC5B4,683280
606E2A9C1F3F8D9CD27E3AEB0367AE3B,683280
A2286EF141375017145EE97712AF7B03,682573
44F3FA98ECDE0CB68787B2A8C2BAE4D0,682560
7D50195E2295874180D52616A26D7A5E,682140
D53D038FF57F6FDE8155D52CB29842CD,681120
950DC1A03227CEC84F84F2C7026EC794,680220
99E92112DAEB66F9721B1EE558F41EC2,680220
8F9E209573FADAB518CF559034A157DF,679980
6495E98DD50D605BD0529BDC40E06209,679681
00D0B6CE0ADA00D70908CC55C343481F,679620
856AB022F9CBC4D176B729537C9E65AA,679320
29BEE4606179C1DEA4ABBF66FD298AE9,678877
021258673DAF30F720DA79A71479957B,678780
3F4E3506DB8F6F9DD0A78DBDB1C57B10,678699
34BD48DE91A18652D05235D3023555CD,678175
DD2E5D210BEC86BE7FBD125C4E0B6D86,677755
C3DACD61D2DA24B0F838BB6597CAC58D,676860
4C81A10ECED52E416F36A65C2A141443,676744
6AD5694BA45F9823B09A3E20069D9514,676620
FE23B48418C3CE8B22A0D821C85D6A31,676620
4A5C6A485FFC54B54B280DC61CADCF92,675960
615566EB4F4EDB606330538714E85A27,675566
E3B1DA586F8AF993D56B9C04A9A64DCB,675120
B128BB39705D847615A7A376AE349F41,674640
21B775088BF66289DFC6FAA96E1C66BA,674340
999B8849CDE64DEF33A0ECC862A44F30,674280
51C1BE97280A80EBFA8DAD34E1956CF6,674160
67D4DC71F8FD035DB88EBD04280A1190,673859
685067519D9A05E1A2E2521A912BE15A,673622
4AB5B32E06AE541F936E11217430D1F5,673260
1B3B7F051FD0332BC60CC268FC5AB45B,673260
4A74968AB507ED9DAF2A243821EA5C43,673097
56E3AECB933BD62B02CB1005C1F88E0F,672941
4C6A98FC2EE50A1043BD0FCF8635A9A0,672600
11ACFDF4B6C51AC3CD3BC936AD028630,671880
BF4D81FAADE71B5ED90789618D1D28EF,671597
F07E164271BFB17C8FA9F47AF0A3D2E4,671460
71708681FBF2B8EB8A3FABB510FA1667,670380
D92C6162E7E82E115E75A8CFDD435FE3,670200
83D9FF573A9036E6CD50D4B7CCFE7184,669278
7EB37B9FD1CD076F6DB630EC5683C65A,669000
BCBFFD5F600AD658A5F14FBB622540E1,668898
758AC8FA5B7650FC08F9B327E5880B9E,668400
CEEC3B7BD3680805C9BD3F797CD16BED,668196
EAA7B4D5AC25D40CB4BEACE59582B60B,667762
1280BCC9751D465AD50EEC76CE578935,667757
DCF3039C793D6A493B27482A16662E3C,667680
B4CF86C1988C157AE2B49B2B39FD84C3,667560
43C5AD147CD478E2D76B088EFBA298B4,667440
63793DA5F571181B0F9C152604ABF9FE,666966
B7661DF207AD66261466F11C1709B0EE,666840
C4F159F5CAA2B3557016D46BA32E8475,666480
A978E00491FEF62927C2C598477D3E2D,666339
948BDABFF16D078809BB143877F9029C,666120
EC467E06C3846D71A37A2C7DBABCDCE3,665975
87F5DA0412CA439B7A0FF7485E565AE0,665534
76801FA0D6F094C97FE8716AB64FFF41,665040
AB1470EA5DA4C9C64203EC67A9995BFF,664664
C197DB31C5FBFD49FD80748C1E4CC841,663900
30E38639C269640DF2100CDE7C6B8228,663780
8364A6A48D3A0A3FDD08F084C7C435FD,663579
